Index,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date
307,0.0,-10.0,48.0,1010.0,16.1,270.0,34.75685,2012-01-13 19:00:00
308,,,,,,,32.42305,2012-01-13 20:00:00
309,-0.6,-10.0,50.0,1011.2,16.1,270.0,29.5058,2012-01-13 21:00:00
310,-1.1,-10.0,51.0,1011.9,16.1,270.0,26.6719,2012-01-13 22:00:00
311,-1.1,-10.6,49.0,1012.5,16.1,270.0,25.58835,2012-01-13 23:00:00
312,-1.7,-10.0,54.0,1013.0,16.1,250.0,25.25495,2012-01-14 00:00:00
313,-1.7,-10.0,54.0,1013.5,16.1,260.0,25.42165,2012-01-14 01:00:00
314,-2.2,-10.0,56.0,1013.7,16.1,260.0,25.505,2012-01-14 02:00:00
315,-2.2,-9.4,58.0,1013.7,16.1,250.0,25.505,2012-01-14 03:00:00
316,-1.7,-9.4,56.0,1013.8,16.1,270.0,25.75505,2012-01-14 04:00:00
317,-1.7,-10.0,54.0,1014.4,16.1,270.0,26.42185,2012-01-14 05:00:00
318,-1.7,-10.0,54.0,1015.0,16.1,270.0,28.08885,2012-01-14 06:00:00
319,-2.2,-10.0,56.0,1016.1,16.1,260.0,28.3389,2012-01-14 07:00:00
320,-1.7,-10.0,54.0,1016.7,16.1,260.0,32.7564333333,2012-01-14 08:00:00
321,-0.6,-10.0,50.0,1017.2,16.1,260.0,37.0073,2012-01-14 09:00:00
322,0.0,-10.6,45.0,1016.9,16.1,260.0,36.6739,2012-01-14 10:00:00
323,0.6,-10.6,43.0,1016.2,16.1,280.0,35.42365,2012-01-14 11:00:00
324,0.6,-10.6,43.0,1015.7,16.1,270.0,35.0069,2012-01-14 12:00:00
325,1.1,-10.0,44.0,1015.5,16.1,280.0,32.92315,2012-01-14 13:00:00
326,1.1,-10.6,42.0,1015.9,16.1,260.0,28.42225,2012-01-14 14:00:00
327,0.6,-10.6,43.0,1016.7,16.1,270.0,27.92215,2012-01-14 15:00:00
328,0.6,-10.0,46.0,1017.2,16.1,270.0,28.42225,2012-01-14 16:00:00
329,0.0,-10.0,48.0,1017.8,16.1,270.0,27.0053,2012-01-14 17:00:00
330,0.0,-9.4,50.0,1018.0,16.1,270.0,26.58855,2012-01-14 18:00:00
331,-0.6,-9.4,52.0,1018.8,16.1,260.0,26.5052,2012-01-14 19:00:00
332,-0.6,-9.4,52.0,1019.3,16.1,270.0,26.5052,2012-01-14 20:00:00
333,-1.1,-9.4,54.0,1019.4,16.1,290.0,25.75505,2012-01-14 21:00:00
334,-1.1,-10.0,51.0,1019.4,16.1,0.0,25.75505,2012-01-14 22:00:00
335,-1.7,-10.6,51.0,1019.9,16.1,300.0,25.92175,2012-01-14 23:00:00
336,-1.7,-10.6,51.0,1020.3,16.1,290.0,25.58835,2012-01-15 00:00:00
337,-2.2,-10.0,56.0,1020.7,16.1,290.0,26.0051,2012-01-15 01:00:00
338,-2.8,-10.0,58.0,1021.2,16.1,300.0,26.0051,2012-01-15 02:00:00
339,-3.3,-9.4,63.0,1021.8,16.1,330.0,26.08845,2012-01-15 03:00:00
340,-3.0,-8.0,69.0,1022.2,16.1,350.0,26.1718,2012-01-15 04:00:00
341,-4.5,-12.15,56.0,1023.65,16.1,340.0,26.92195,2012-01-15 05:00:00
342,-7.2,-16.7,47.0,1025.8,16.1,340.0,28.839,2012-01-15 06:00:00
343,-7.8,-16.7,50.0,1027.2,16.1,340.0,28.5056,2012-01-15 07:00:00
344,-7.2,-17.2,46.0,1028.7,16.1,330.0,28.42225,2012-01-15 08:00:00
345,-6.7,-17.2,44.0,1029.9,16.1,340.0,29.25575,2012-01-15 09:00:00
346,-5.6,-17.2,40.0,1030.1,16.1,320.0,30.6727,2012-01-15 10:00:00
347,-4.4,-17.2,37.0,1029.8,16.1,340.0,30.6727,2012-01-15 11:00:00
348,,,,,,,30.58935,2012-01-15 12:00:00
349,-3.3,-17.2,34.0,1029.6,16.1,340.0,30.42265,2012-01-15 13:00:00
350,-2.8,-17.2,33.0,1030.1,16.1,310.0,30.1726,2012-01-15 14:00:00
351,-3.3,-17.2,34.0,1031.1,16.1,320.0,29.3391,2012-01-15 15:00:00
352,-3.3,-16.7,35.0,1032.2,16.1,330.0,28.58895,2012-01-15 16:00:00
353,-4.4,-16.1,40.0,1033.0,16.1,340.0,28.58895,2012-01-15 17:00:00
354,-4.4,-15.6,42.0,1033.6,16.1,310.0,28.08885,2012-01-15 18:00:00
355,-5.6,-14.4,51.0,1034.6,16.1,360.0,28.25555,2012-01-15 19:00:00
356,-5.0,-15.6,44.0,1035.2,16.1,340.0,28.1722,2012-01-15 20:00:00
357,-5.6,-15.6,46.0,1035.9,16.1,330.0,27.42205,2012-01-15 21:00:00
358,-6.1,-15.6,48.0,1036.3,16.1,320.0,27.3387,2012-01-15 22:00:00
359,-7.2,-15.0,54.0,1036.2,16.1,340.0,27.5054,2012-01-15 23:00:00
360,,,,,,,27.5054,2012-01-16 00:00:00
361,-7.8,-15.6,54.0,1036.3,16.1,340.0,27.75545,2012-01-16 01:00:00
362,-8.3,-14.4,62.0,1036.4,16.1,30.0,27.8388,2012-01-16 02:00:00
363,-9.4,-13.9,70.0,1036.3,16.1,0.0,26.75525,2012-01-16 03:00:00
364,-10.6,-13.3,81.0,1036.3,16.1,0.0,27.172,2012-01-16 04:00:00
365,-10.6,-13.9,77.0,1036.5,16.1,0.0,31.25615,2012-01-16 05:00:00
366,-10.6,-13.3,81.0,1036.9,16.1,0.0,40.8413583333,2012-01-16 06:00:00
367,-10.0,-12.8,80.0,1036.8,16.1,0.0,43.1751,2012-01-16 07:00:00
368,-7.8,-15.0,57.0,1036.6,16.1,0.0,42.59165,2012-01-16 08:00:00
369,-5.0,-13.3,53.0,1036.7,16.1,160.0,43.92525,2012-01-16 09:00:00
370,-2.2,-15.0,38.0,1036.2,16.1,210.0,45.1755,2012-01-16 10:00:00
371,-0.6,-15.6,32.0,1034.3,16.1,200.0,45.75895,2012-01-16 11:00:00
372,1.1,-16.1,27.0,1032.3,16.1,220.0,45.59225,2012-01-16 12:00:00
373,2.8,-13.3,30.0,1030.5,16.1,210.0,44.42535,2012-01-16 13:00:00
374,,,,,,,43.6752,2012-01-16 14:00:00
375,2.2,-10.0,41.0,1029.3,16.1,0.0,42.5083,2012-01-16 15:00:00
376,1.1,-9.4,46.0,1028.1,16.1,0.0,41.5081,2012-01-16 16:00:00
377,1.1,-7.8,52.0,1027.6,16.1,180.0,39.0910166667,2012-01-16 17:00:00
378,1.1,-6.7,56.0,1026.7,16.1,180.0,35.6737,2012-01-16 18:00:00
379,2.2,-4.4,62.0,1026.0,16.1,180.0,32.58975,2012-01-16 19:00:00
380,2.8,-3.9,62.0,1024.8,16.1,200.0,31.08945,2012-01-16 20:00:00
381,,,,,,,29.5058,2012-01-16 21:00:00
382,3.9,-3.3,60.0,1023.2,16.1,220.0,27.08865,2012-01-16 22:00:00
383,2.2,-0.6,82.0,1022.1,16.1,210.0,25.58835,2012-01-16 23:00:00
384,2.8,0.0,82.0,1020.8,12.9,200.0,25.6717,2012-01-17 00:00:00
385,3.3,1.1,86.0,1020.4,9.7,210.0,25.92175,2012-01-17 01:00:00
386,3.3,1.7,89.0,1019.4,16.1,200.0,25.8384,2012-01-17 02:00:00
387,3.3,1.7,89.0,1018.3,16.1,0.0,25.75505,2012-01-17 03:00:00
388,3.9,1.7,86.0,1017.5,16.1,210.0,26.0051,2012-01-17 04:00:00
389,4.4,1.1,79.0,1017.1,16.1,210.0,30.92275,2012-01-17 05:00:00
390,,,,,,,38.5909083333,2012-01-17 06:00:00
391,5.6,1.1,73.0,1016.4,16.1,220.0,44.342,2012-01-17 07:00:00
392,6.1,2.2,76.0,1015.7,16.1,210.0,47.59265,2012-01-17 08:00:00
393,6.7,2.8,76.0,1015.3,16.1,210.0,52.3436,2012-01-17 09:00:00
394,6.1,4.4,89.0,1014.6,4.8,210.0,54.5107,2012-01-17 10:00:00
395,6.025,4.75,91.5,1012.575,5.0,97.5,55.92765,2012-01-17 11:00:00
396,6.733333333333333,5.866666666666667,94.33333333333331,1010.5,9.133333333333336,206.66666666666663,57.0112,2012-01-17 12:00:00
397,8.3,6.1,86.0,1008.5,16.1,210.0,56.42775,2012-01-17 13:00:00
398,8.3,7.2,93.0,1007.8,12.9,180.0,55.3442,2012-01-17 14:00:00
399,10.0,7.2,83.0,1006.7,16.1,200.0,54.6774,2012-01-17 15:00:00
400,10.0,7.2,83.0,1005.9,16.1,200.0,53.09375,2012-01-17 16:00:00
401,11.7,7.2,74.0,1005.4,16.1,210.0,49.8431,2012-01-17 17:00:00
402,11.7,7.2,74.0,1004.8,16.1,210.0,43.2584583333,2012-01-17 18:00:00
403,12.8,7.2,69.0,1003.8,16.1,220.0,38.8409666667,2012-01-17 19:00:00
404,13.3,7.8,69.0,1003.6,16.1,230.0,36.8406,2012-01-17 20:00:00
405,13.3,7.8,69.0,1003.3,16.1,220.0,33.5066,2012-01-17 21:00:00
406,13.9,8.3,69.0,1002.6,16.1,220.0,29.6725,2012-01-17 22:00:00
407,13.9,8.9,72.0,1002.6,16.1,230.0,27.5054,2012-01-17 23:00:00
408,13.9,8.9,72.0,1002.9,16.1,230.0,27.42205,2012-01-18 00:00:00
409,13.3,8.9,75.0,1003.7,16.1,250.0,27.3387,2012-01-18 01:00:00
410,11.7,1.7,50.0,1005.4,16.1,280.0,27.3387,2012-01-18 02:00:00
411,9.4,-0.6,50.0,1007.1,16.1,310.0,27.25535,2012-01-18 03:00:00
412,7.8,-5.0,40.0,1008.5,16.1,290.0,27.42205,2012-01-18 04:00:00
413,6.1,-5.0,45.0,1009.8,16.1,300.0,31.25615,2012-01-18 05:00:00
414,5.0,-5.0,49.0,1010.9,16.1,280.0,38.3408583333,2012-01-18 06:00:00
415,4.4,-5.6,49.0,1012.3,16.1,280.0,44.0086,2012-01-18 07:00:00
416,5.0,-6.7,43.0,1013.9,16.1,290.0,48.3428,2012-01-18 08:00:00
417,5.6,-5.6,45.0,1014.8,16.1,300.0,54.8441,2012-01-18 09:00:00
418,4.4,-7.8,41.0,1015.4,16.1,320.0,56.26105,2012-01-18 10:00:00
419,5.0,-7.8,40.0,1015.3,16.1,300.0,57.1779,2012-01-18 11:00:00
420,,,,,,,57.3446,2012-01-18 12:00:00
421,4.4,-8.9,38.0,1015.7,16.1,320.0,57.09455,2012-01-18 13:00:00
422,3.9,-10.0,36.0,1015.9,16.1,320.0,56.5111,2012-01-18 14:00:00
423,2.8,-11.7,34.0,1017.0,16.1,320.0,54.92745,2012-01-18 15:00:00
424,1.7,-12.2,35.0,1018.2,16.1,310.0,52.76035,2012-01-18 16:00:00
425,1.1,-12.2,37.0,1019.3,16.1,330.0,49.0096,2012-01-18 17:00:00
426,-0.6,-11.1,46.0,1020.4,16.1,20.0,42.7583583333,2012-01-18 18:00:00
427,-1.1,-11.7,45.0,1021.3,16.1,360.0,37.8407916667,2012-01-18 19:00:00
428,-1.7,-11.1,49.0,1021.7,16.1,360.0,34.59015,2012-01-18 20:00:00
429,-2.2,-11.7,49.0,1021.6,16.1,350.0,31.3395,2012-01-18 21:00:00
430,-3.3,-12.2,51.0,1022.2,16.1,350.0,28.0055,2012-01-18 22:00:00
431,-4.4,-11.1,60.0,1022.5,16.1,10.0,26.75525,2012-01-18 23:00:00
432,-5.0,-11.7,60.0,1022.6,16.1,360.0,26.8386,2012-01-19 00:00:00
433,-5.6,-11.7,63.0,1022.9,16.1,360.0,26.6719,2012-01-19 01:00:00
434,-5.6,-11.7,63.0,1022.9,16.1,360.0,27.25535,2012-01-19 02:00:00
435,-6.1,-12.2,63.0,1022.4,16.1,0.0,28.25555,2012-01-19 03:00:00
436,-6.1,-12.2,63.0,1022.8,16.1,0.0,28.92235,2012-01-19 04:00:00
437,-6.7,-12.2,65.0,1023.2,16.1,0.0,32.5064,2012-01-19 05:00:00
438,,,,,,,40.2579083333,2012-01-19 06:00:00
439,-6.7,-11.1,71.0,1024.0,16.1,0.0,47.59265,2012-01-19 07:00:00
440,-4.4,-11.7,57.0,1024.1,16.1,40.0,51.26005,2012-01-19 08:00:00
441,-2.8,-10.6,56.0,1023.8,16.1,0.0,56.6778,2012-01-19 09:00:00
442,-1.1,-8.9,56.0,1023.2,16.1,60.0,56.5111,2012-01-19 10:00:00
443,0.6,-7.8,54.0,1021.4,16.1,0.0,57.3446,2012-01-19 11:00:00
444,,,,,,,58.42815,2012-01-19 12:00:00
445,2.8,-8.9,42.0,1019.1,16.1,190.0,57.26125,2012-01-19 13:00:00
446,2.8,-11.1,36.0,1018.3,16.1,210.0,56.76115,2012-01-19 14:00:00
447,2.8,-10.6,37.0,1017.7,16.1,180.0,55.3442,2012-01-19 15:00:00
448,1.7,-10.6,40.0,1017.5,16.1,200.0,53.6772,2012-01-19 16:00:00
449,1.7,-10.0,42.0,1017.0,16.1,170.0,49.92645,2012-01-19 17:00:00
450,1.7,-8.9,46.0,1015.9,16.1,180.0,43.8419,2012-01-19 18:00:00
451,1.1,-6.7,56.0,1014.5,16.1,180.0,39.1743666667,2012-01-19 19:00:00
452,0.6,-5.6,64.0,1014.9,16.1,0.0,36.1738,2012-01-19 20:00:00
453,0.6,-5.6,64.0,1015.0,16.1,0.0,31.3395,2012-01-19 21:00:00
454,0.0,-4.4,73.0,1014.8,16.1,0.0,27.92215,2012-01-19 22:00:00
455,-0.6,-5.0,72.0,1014.8,16.1,0.0,26.1718,2012-01-19 23:00:00
456,0.0,-4.4,73.0,1015.0,16.1,0.0,26.0051,2012-01-20 00:00:00
457,1.7,-5.0,61.0,1014.9,16.1,0.0,25.75505,2012-01-20 01:00:00
458,1.1,-4.4,67.0,1015.6,16.1,0.0,25.92175,2012-01-20 02:00:00
459,1.1,-4.4,67.0,1016.0,16.1,0.0,26.1718,2012-01-20 03:00:00
460,1.1,-5.0,64.0,1017.4,16.1,320.0,26.6719,2012-01-20 04:00:00
461,,,,,,,31.0061,2012-01-20 05:00:00
462,-0.6,-8.3,57.0,1019.7,16.1,300.0,38.7576083333,2012-01-20 06:00:00
463,-1.7,-10.6,51.0,1021.2,16.1,320.0,43.3418,2012-01-20 07:00:00
464,-1.7,-12.2,45.0,1023.1,16.1,330.0,48.09275,2012-01-20 08:00:00
465,-1.1,-10.6,49.0,1023.8,16.1,360.0,54.26065,2012-01-20 09:00:00
466,-1.7,-11.7,47.0,1024.5,16.1,310.0,55.26085,2012-01-20 10:00:00
467,-1.1,-13.9,38.0,1024.3,16.1,350.0,55.26085,2012-01-20 11:00:00
468,-0.6,-15.0,33.0,1024.5,16.1,0.0,56.011,2012-01-20 12:00:00
469,-0.6,-15.0,33.0,1024.2,16.1,0.0,57.09455,2012-01-20 13:00:00
470,0.0,-15.0,32.0,1024.4,16.1,330.0,55.92765,2012-01-20 14:00:00
471,0.0,-15.0,32.0,1024.5,16.1,340.0,54.09395,2012-01-20 15:00:00
472,-1.1,-14.4,36.0,1024.4,16.1,360.0,50.09315,2012-01-20 16:00:00
473,-2.2,-13.3,43.0,1024.8,16.1,0.0,45.5089,2012-01-20 17:00:00
474,-2.2,-12.2,47.0,1025.8,16.1,0.0,39.17435,2012-01-20 18:00:00
475,-1.1,-13.3,40.0,1026.4,16.1,0.0,35.3403,2012-01-20 19:00:00
476,-1.7,-10.6,51.0,1026.5,16.1,0.0,33.25655,2012-01-20 20:00:00
477,-1.7,-12.2,45.0,1025.0,16.1,80.0,30.25595,2012-01-20 21:00:00
478,-1.7,-12.2,45.0,1024.1,16.1,120.0,26.92195,2012-01-20 22:00:00
479,-1.1,-12.2,43.0,1024.9,16.1,160.0,25.8384,2012-01-20 23:00:00
480,-1.7,-12.8,43.0,1023.7,16.1,100.0,25.6717,2012-01-21 00:00:00
481,-1.7,-12.8,43.0,1023.9,16.1,0.0,25.25495,2012-01-21 01:00:00
482,-3.475,-6.65,79.25,1023.025,1.7,72.5,25.1716,2012-01-21 02:00:00
483,-3.9,-5.6,88.0,1021.0,1.2,50.0,25.25495,2012-01-21 03:00:00
484,-3.825,-5.0,91.75,1019.825,1.9,62.5,25.0049,2012-01-21 04:00:00
485,-2.96,-3.98,92.8,1018.16,4.5600000000000005,62.0,25.58835,2012-01-21 05:00:00
486,-1.925,-3.2,91.0,1017.175,4.2,57.5,27.25535,2012-01-21 06:00:00
487,-1.0333333333333334,-2.066666666666667,92.66666666666669,1016.5,3.0666666666666664,26.666666666666668,27.8388,2012-01-21 07:00:00
488,-0.8666666666666667,-1.9,92.66666666666669,1015.8666666666668,2.8000000000000003,40.0,31.7562416667,2012-01-21 08:00:00
489,-1.025,-1.8,94.5,1015.35,6.4,32.5,35.6737,2012-01-21 09:00:00
490,-1.0,-2.5,89.5,1014.8,15.3,15.0,36.0071,2012-01-21 10:00:00
491,-2.2,-3.3,92.0,1014.5,6.4,360.0,35.6737,2012-01-21 11:00:00
492,-2.8,-4.4,89.0,1014.6,6.4,20.0,35.6737,2012-01-21 12:00:00
493,-2.9,-4.2,91.0,1014.65,9.65,20.0,32.173,2012-01-21 13:00:00
494,-2.9,-4.2,91.0,1015.2,12.1,10.0,27.8388,2012-01-21 14:00:00
495,-2.8,-4.4,89.0,1017.1,16.1,10.0,28.0055,2012-01-21 15:00:00
496,-2.2,-4.4,85.0,1018.5,16.1,10.0,28.08885,2012-01-21 16:00:00
497,-2.1,-4.7,82.5,1020.1,15.3,20.0,27.172,2012-01-21 17:00:00
498,-2.9333333333333336,-4.8,87.0,1021.0666666666666,16.1,10.0,26.5052,2012-01-21 18:00:00
499,,,,,,,26.92195,2012-01-21 19:00:00
500,-2.9,-4.5,89.0,1022.9,16.1,15.0,27.5054,2012-01-21 20:00:00
501,,,,,,,25.58835,2012-01-21 21:00:00
502,-2.8,-7.2,72.0,1025.4,16.1,20.0,25.58835,2012-01-21 22:00:00
503,-2.8,-7.2,72.0,1025.9,16.1,10.0,25.75505,2012-01-21 23:00:00
504,,,,,,,25.505,2012-01-22 00:00:00
505,-3.9,-7.8,75.0,1028.0,16.1,10.0,25.505,2012-01-22 01:00:00
506,-6.1,-9.4,78.0,1028.7,16.1,10.0,25.75505,2012-01-22 02:00:00
507,-6.1,-10.6,71.0,1029.2,16.1,30.0,26.0051,2012-01-22 03:00:00
508,-6.7,-11.1,71.0,1030.1,16.1,30.0,25.92175,2012-01-22 04:00:00
509,-7.2,-11.1,74.0,1030.7,16.1,20.0,26.5052,2012-01-22 05:00:00
510,-7.2,-10.6,77.0,1031.6,16.1,10.0,28.0055,2012-01-22 06:00:00
511,-6.7,-10.6,74.0,1032.0,16.1,10.0,27.3387,2012-01-22 07:00:00
512,-6.1,-9.4,78.0,1032.6,16.1,20.0,27.6721,2012-01-22 08:00:00
513,-5.0,-8.3,78.0,1032.7,16.1,20.0,29.3391,2012-01-22 09:00:00
514,-3.9,-7.2,78.0,1033.0,16.1,40.0,29.3391,2012-01-22 10:00:00
515,-2.9,-6.55,76.0,1032.7,16.1,35.0,29.92255,2012-01-22 11:00:00
516,,,,,,,29.92255,2012-01-22 12:00:00
517,-1.7,-5.0,78.0,1031.8,16.1,10.0,29.92255,2012-01-22 13:00:00
518,-1.7,-5.0,78.0,1031.4,16.1,20.0,30.42265,2012-01-22 14:00:00
519,-1.1,-4.4,79.0,1031.6,16.1,0.0,28.75565,2012-01-22 15:00:00
520,-1.05,-3.95,81.0,1031.35,16.1,50.0,26.8386,2012-01-22 16:00:00
521,-1.05,-3.15,85.5,1030.85,16.1,60.0,27.0053,2012-01-22 17:00:00
522,-1.0,-3.0,86.0,1031.4,16.1,0.0,27.172,2012-01-22 18:00:00
523,-0.8,-2.6,87.5,1031.15,14.5,0.0,26.58855,2012-01-22 19:00:00
524,0.0,-1.7,88.0,1030.9,11.3,0.0,27.0053,2012-01-22 20:00:00
525,2.2,0.0,86.0,1030.5,16.1,90.0,26.08845,2012-01-22 21:00:00
526,1.7,0.6,92.0,1030.3,16.1,80.0,25.58835,2012-01-22 22:00:00
527,2.2,0.6,89.0,1029.3,16.1,70.0,25.58835,2012-01-22 23:00:00
528,2.2,1.1,93.0,1029.1,16.1,90.0,25.42165,2012-01-23 00:00:00
529,2.2,1.1,93.0,1028.4,14.5,80.0,26.0051,2012-01-23 01:00:00
530,2.1,1.35,95.0,1027.85,7.2,90.0,25.6717,2012-01-23 02:00:00
531,2.6,2.066666666666667,96.33333333333331,1026.8333333333333,4.533333333333334,43.333333333333336,26.0051,2012-01-23 03:00:00
532,2.1,1.85,98.5,1026.1999999999998,3.6,185.0,26.3385,2012-01-23 04:00:00
533,2.1,1.85,98.5,1025.35,2.4,15.0,30.75605,2012-01-23 05:00:00
534,2.1,1.85,98.5,1024.25,1.8,25.0,40.2579083333,2012-01-23 06:00:00
535,2.1,1.35,95.0,1023.4,0.8,0.0,46.1757,2012-01-23 07:00:00
536,1.7,1.7,100.0,1023.0,0.4,350.0,48.8429,2012-01-23 08:00:00
537,2.8,1.7,93.0,1022.9,0.4,20.0,55.26085,2012-01-23 09:00:00
538,3.9,3.3,96.0,1021.5,0.8,0.0,55.92765,2012-01-23 10:00:00
539,5.0,4.4,96.0,1019.7,0.4,0.0,56.09435,2012-01-23 11:00:00
540,3.9,3.9,100.0,1018.9,0.4,0.0,56.011,2012-01-23 12:00:00
541,4.2,3.95,98.5,1017.85,0.4,0.0,56.26105,2012-01-23 13:00:00
542,5.3,4.5,94.5,1016.8,1.2000000000000002,0.0,55.42755,2012-01-23 14:00:00
543,5.8,5.0,94.5,1016.25,0.8,0.0,54.0106,2012-01-23 15:00:00
544,5.866666666666667,5.2,95.33333333333331,1015.3333333333334,0.6666666666666666,126.66666666666669,52.5103,2012-01-23 16:00:00
545,6.24,5.94,98.0,1015.02,1.52,26.0,48.59285,2012-01-23 17:00:00
546,8.2,7.614285714285714,96.14285714285714,1014.1714285714286,0.9714285714285714,110.0,43.0084083333,2012-01-23 18:00:00
547,10.3,10.0,98.0,1013.85,10.45,170.0,38.3408916667,2012-01-23 19:00:00
548,10.8,9.5,92.0,1013.35,16.1,175.0,35.6737,2012-01-23 20:00:00
549,11.85,10.8,93.5,1013.25,16.1,205.0,31.5062,2012-01-23 21:00:00
550,12.1,10.8,92.0,1013.2,16.1,215.0,28.75565,2012-01-23 22:00:00
551,12.2,10.0,86.0,1012.8,16.1,230.0,27.42205,2012-01-23 23:00:00
552,11.7,9.4,86.0,1012.9,16.1,230.0,27.3387,2012-01-24 00:00:00
553,11.1,8.9,86.0,1013.8,16.1,240.0,27.3387,2012-01-24 01:00:00
554,10.6,8.3,86.0,1014.2,16.1,250.0,27.0053,2012-01-24 02:00:00
555,8.65,7.6,93.0,1014.3,9.65,265.0,26.25515,2012-01-24 03:00:00
556,8.3,6.7,90.0,1015.1,12.9,250.0,26.1718,2012-01-24 04:00:00
557,7.8,6.1,89.0,1015.7,11.3,0.0,30.25595,2012-01-24 05:00:00
558,6.7,5.0,89.0,1016.3,14.5,310.0,36.673875,2012-01-24 06:00:00
559,6.1,3.9,86.0,1016.8,12.9,260.0,42.3416,2012-01-24 07:00:00
560,6.7,4.4,85.0,1017.5,11.3,240.0,47.1759,2012-01-24 08:00:00
561,8.3,4.4,77.0,1017.9,16.1,250.0,53.3438,2012-01-24 09:00:00
562,8.9,3.9,71.0,1017.7,16.1,260.0,56.1777,2012-01-24 10:00:00
563,10.0,3.3,63.0,1016.8,16.1,260.0,57.5113,2012-01-24 11:00:00
564,11.1,3.9,61.0,1016.1,16.1,280.0,58.59485,2012-01-24 12:00:00
565,12.2,3.9,57.0,1016.0,16.1,240.0,58.3448,2012-01-24 13:00:00
566,12.2,1.1,47.0,1016.5,16.1,290.0,57.8447,2012-01-24 14:00:00
567,11.7,0.6,47.0,1017.1,16.1,280.0,55.92765,2012-01-24 15:00:00
568,10.0,-0.6,48.0,1018.2,16.1,270.0,53.8439,2012-01-24 16:00:00
569,9.4,-0.6,50.0,1019.0,16.1,270.0,51.01,2012-01-24 17:00:00
570,8.3,-0.6,54.0,1019.5,16.1,260.0,44.1753,2012-01-24 18:00:00
571,7.8,-0.6,56.0,1020.1,16.1,300.0,38.840975,2012-01-24 19:00:00
572,7.2,-0.6,58.0,1020.6,16.1,290.0,35.3403,2012-01-24 20:00:00
573,,,,,,,30.6727,2012-01-24 21:00:00
574,6.1,-1.1,60.0,1021.6,16.1,300.0,26.92195,2012-01-24 22:00:00
575,5.6,-1.1,62.0,1021.8,16.1,300.0,25.3383,2012-01-24 23:00:00
576,5.0,-1.7,62.0,1022.2,16.1,310.0,25.3383,2012-01-25 00:00:00
577,5.6,-2.2,58.0,1022.8,16.1,300.0,25.75505,2012-01-25 01:00:00
578,5.6,-2.2,58.0,1023.6,16.1,300.0,26.6719,2012-01-25 02:00:00
579,5.0,-2.2,60.0,1023.6,16.1,300.0,27.172,2012-01-25 03:00:00
580,4.4,-2.8,60.0,1024.4,16.1,310.0,27.75545,2012-01-25 04:00:00
581,4.4,-3.9,55.0,1025.6,16.1,320.0,31.42285,2012-01-25 05:00:00
582,,,,,,,38.8409583333,2012-01-25 06:00:00
583,3.3,-3.9,60.0,1026.6,16.1,310.0,43.25845,2012-01-25 07:00:00
584,4.4,-3.9,55.0,1026.6,16.1,320.0,47.09255,2012-01-25 08:00:00
585,5.0,-3.3,55.0,1027.8,16.1,330.0,53.42715,2012-01-25 09:00:00
586,5.6,-3.3,53.0,1027.1,16.1,310.0,56.09435,2012-01-25 10:00:00
587,6.1,-2.8,53.0,1026.2,16.1,290.0,56.26105,2012-01-25 11:00:00
588,6.7,-2.2,53.0,1025.1,16.1,0.0,56.76115,2012-01-25 12:00:00
589,7.2,-2.2,52.0,1024.7,16.1,0.0,56.26105,2012-01-25 13:00:00
590,7.2,-2.8,49.0,1023.9,16.1,320.0,56.1777,2012-01-25 14:00:00
591,7.8,-2.2,50.0,1024.1,16.1,250.0,56.42775,2012-01-25 15:00:00
592,6.7,-2.8,51.0,1024.3,16.1,280.0,55.09415,2012-01-25 16:00:00
593,4.4,-2.2,63.0,1024.7,16.1,0.0,51.42675,2012-01-25 17:00:00
594,3.3,-1.7,70.0,1024.6,16.1,0.0,43.5085,2012-01-25 18:00:00
595,2.8,-1.7,73.0,1024.2,16.1,0.0,37.8408,2012-01-25 19:00:00
596,1.7,-1.7,78.0,1023.6,16.1,0.0,35.25695,2012-01-25 20:00:00
597,,,,,,,31.6729,2012-01-25 21:00:00
598,3.9,-1.7,67.0,1024.8,16.1,0.0,28.92235,2012-01-25 22:00:00
599,3.3,-1.1,73.0,1022.8,16.1,0.0,27.3387,2012-01-25 23:00:00
600,2.8,-1.1,76.0,1023.1,14.5,0.0,27.42205,2012-01-26 00:00:00
601,2.8,-0.6,79.0,1022.7,14.5,0.0,27.42205,2012-01-26 01:00:00
602,3.3,-0.6,76.0,1023.8,14.5,0.0,27.6721,2012-01-26 02:00:00
603,2.8,-0.6,79.0,1023.6,12.9,30.0,27.75545,2012-01-26 03:00:00
604,2.8,-1.7,73.0,1023.6,16.1,0.0,28.1722,2012-01-26 04:00:00
605,2.2,-1.7,76.0,1023.7,16.1,0.0,31.8396,2012-01-26 05:00:00
606,1.7,-1.7,78.0,1023.3,16.1,0.0,38.9243083333,2012-01-26 06:00:00
607,2.2,-1.1,79.0,1023.4,16.1,60.0,44.75875,2012-01-26 07:00:00
608,2.8,-0.6,79.0,1022.9,16.1,60.0,49.42635,2012-01-26 08:00:00
609,3.9,-0.6,73.0,1022.7,16.1,0.0,55.0108,2012-01-26 09:00:00
610,5.0,0.0,70.0,1021.1,16.1,80.0,57.1779,2012-01-26 10:00:00
611,5.0,0.0,70.0,1019.9,16.1,110.0,58.3448,2012-01-26 11:00:00
